scenario,scenario_zh,supplysector,base_supplysector,subsector,technology,input,technology_class,period,efficiency_2025_start,annual_improvement_rate_pct,default_gcam_efficiency,proposed_efficiency,change_vs_2025_pct,energy_intensity_ratio_vs_2025,high_eff_counterpart,counterpart_efficiency,absolute_cap,binding_constraint
conservative,保守,resid_urban heating modern_d3,resid_urban heating modern,refined liquids,fuel furnace hi-eff,refined liquids enduse,combustion_high,2080,0.9333,0.0,0.84,0.9478740358988262,1.5615596162890988,0.9846245014138336,,,1.0266300000000002,
conservative,保守,resid_urban heating modern_d3,resid_urban heating modern,refined liquids,fuel furnace hi-eff,refined liquids enduse,combustion_high,2085,0.9333,0.0,0.84,0.9478740358988262,1.5615596162890988,0.9846245014138336,,,1.0266300000000002,
conservative,保守,resid_urban heating modern_d3,resid_urban heating modern,refined liquids,fuel furnace hi-eff,refined liquids enduse,combustion_high,2090,0.9333,0.0,0.84,0.9478740358988262,1.5615596162890988,0.9846245014138336,,,1.0266300000000002,
conservative,保守,resid_urban heating modern_d3,resid_urban heating modern,refined liquids,fuel furnace hi-eff,refined liquids enduse,combustion_high,2095,0.9333,0.0,0.84,0.9478740358988262,1.5615596162890988,0.9846245014138336,,,1.0266300000000002,
conservative,保守,resid_urban heating modern_d3,resid_urban heating modern,refined liquids,fuel furnace hi-eff,refined liquids enduse,combustion_high,2100,0.9333,0.0,0.84,0.9478740358988262,1.5615596162890988,0.9846245014138336,,,1.0266300000000002,
conservative,保守,resid_urban heating modern_d3,resid_urban heating modern,heat,district heat,district heat,fixed,2025,0.9,0.0,0.9,0.9,0.0,1.0,,,0.9,
conservative,保守,resid_urban heating modern_d3,resid_urban heating modern,heat,district heat,district heat,fixed,2030,0.9,0.0,0.9,0.9,0.0,1.0,,,0.9,
conservative,保守,resid_urban heating modern_d3,resid_urban heating modern,heat,district heat,district heat,fixed,2035,0.9,0.0,0.9,0.9,0.0,1.0,,,0.9,
conservative,保守,resid_urban heating modern_d3,resid_urban heating modern,heat,district heat,district heat,fixed,2040,0.9,0.0,0.9,0.9,0.0,1.0,,,0.9,
conservative,保守,resid_urban heating modern_d3,resid_urban heating modern,heat,district heat,district heat,fixed,2045,0.9,0.0,0.9,0.9,0.0,1.0,,,0.9,
conservative,保守,resid_urban heating modern_d3,resid_urban heating modern,heat,district heat,district heat,fixed,2050,0.9,0.0,0.9,0.9,0.0,1.0,,,0.9,
conservative,保守,resid_urban heating modern_d3,resid_urban heating modern,heat,district heat,district heat,fixed,2055,0.9,0.0,0.9,0.9,0.0,1.0,,,0.9,
conservative,保守,resid_urban heating modern_d3,resid_urban heating modern,heat,district heat,district heat,fixed,2060,0.9,0.0,0.9,0.9,0.0,1.0,,,0.9,
conservative,保守,resid_urban heating modern_d3,resid_urban heating modern,heat,district heat,district heat,fixed,2065,0.9,0.0,0.9,0.9,0.0,1.0,,,0.9,
conservative,保守,resid_urban heating modern_d3,resid_urban heating modern,heat,district heat,district heat,fixed,2070,0.9,0.0,0.9,0.9,0.0,1.0,,,0.9,
conservative,保守,resid_urban heating modern_d3,resid_urban heating modern,heat,district heat,district heat,fixed,2075,0.9,0.0,0.9,0.9,0.0,1.0,,,0.9,
conservative,保守,resid_urban heating modern_d3,resid_urban heating modern,heat,district heat,district heat,fixed,2080,0.9,0.0,0.9,0.9,0.0,1.0,,,0.9,
conservative,保守,resid_urban heating modern_d3,resid_urban heating modern,heat,district heat,district heat,fixed,2085,0.9,0.0,0.9,0.9,0.0,1.0,,,0.9,
conservative,保守,resid_urban heating modern_d3,resid_urban heating modern,heat,district heat,district heat,fixed,2090,0.9,0.0,0.9,0.9,0.0,1.0,,,0.9,
conservative,保守,resid_urban heating modern_d3,resid_urban heating modern,heat,district heat,district heat,fixed,2095,0.9,0.0,0.9,0.9,0.0,1.0,,,0.9,
conservative,保守,resid_urban heating modern_d3,resid_urban heating modern,heat,district heat,district heat,fixed,2100,0.9,0.0,0.9,0.9,0.0,1.0,,,0.9,
conservative,保守,resid_urban cooling modern_d3,resid_urban cooling modern,electricity,air conditioning,elect_td_bld,cooling_standard,2025,2.93,0.0,2.764962962962963,2.93,0.0,1.0,air conditioning hi-eff,3.6667,,
conservative,保守,resid_urban cooling modern_d3,resid_urban cooling modern,electricity,air conditioning,elect_td_bld,cooling_standard,2030,2.93,0.65,2.8150370370370372,3.026470997697662,3.2925255186915248,0.9681242616330866,air conditioning hi-eff,3.740623023385131,,
conservative,保守,resid_urban cooling modern_d3,resid_urban cooling modern,electricity,air conditioning,elect_td_bld,cooling_standard,2035,2.93,0.65,2.842,3.1261183276126556,6.693458280295417,0.9372645859626093,air conditioning hi-eff,3.816036382327138,,
conservative,保守,resid_urban cooling modern_d3,resid_urban cooling modern,electricity,air conditioning,elect_td_bld,cooling_standard,2040,2.93,0.44999999999999996,2.8702592592592593,3.197091884035895,9.115763960269451,0.916457864295496,air conditioning hi-eff,3.873621403212698,,
conservative,保守,resid_urban cooling modern_d3,resid_urban cooling modern,electricity,air conditioning,elect_td_bld,cooling_standard,2045,2.93,0.44999999999999996,2.922740740740741,3.2696767824441353,11.593064247240115,0.8961130395921821,air conditioning hi-eff,3.932075397634712,,
conservative,保守,resid_urban cooling modern_d3,resid_urban cooling modern,electricity,air conditioning,elect_td_bld,cooling_standard,2050,2.93,0.44999999999999996,2.951,3.343909605800433,14.126607706499406,0.8762198580121741,air conditioning hi-eff,3.9914114786388213,,
conservative,保守,resid_urban cooling modern_d3,resid_urban cooling modern,electricity,air conditioning,elect_td_bld,cooling_standard,2055,2.93,0.25,2.9800370370370373,3.38591799336261,15.560341070396234,0.8653487786011527,air conditioning hi-eff,4.031485569516714,,
conservative,保守,resid_urban cooling modern_d3,resid_urban cooling modern,electricity,air conditioning,elect_td_bld,cooling_standard,2060,2.93,0.25,3.033962962962963,3.4284541178655563,17.012085933978028,0.8546125744346034,air conditioning hi-eff,4.071962007476155,,
conservative,保守,resid_urban cooling modern_d3,resid_urban cooling modern,electricity,air conditioning,elect_td_bld,cooling_standard,2065,2.93,0.25,3.063,3.4715246090871523,18.482068569527364,0.8440095721431318,air conditioning hi-eff,4.112844832114063,,
conservative,保守,resid_urban cooling modern_d3,resid_urban cooling modern,electricity,air conditioning,elect_td_bld,cooling_standard,2070,2.93,0.1,3.0933333333333337,3.488916982111284,19.075664918473855,0.8398021549446383,air conditioning hi-eff,4.129322554715633,,
conservative,保守,resid_urban cooling modern_d3,resid_urban cooling modern,electricity,air conditioning,elect_td_bld,cooling_standard,2075,2.93,0.1,3.1496666666666666,3.5063964910982772,19.672235191067465,0.8356157118678448,air conditioning hi-eff,4.1458662937494335,,
conservative,保守,resid_urban cooling modern_d3,resid_urban cooling modern,electricity,air conditioning,elect_td_bld,cooling_standard,2080,2.93,0.1,3.18,3.5239635726001777,20.271794286695478,0.8314501383560222,air conditioning hi-eff,4.162476313704037,,
conservative,保守,resid_urban cooling modern_d3,resid_urban cooling modern,electricity,air conditioning,elect_td_bld,cooling_standard,2085,2.93,0.1,3.2116296296296296,3.5416186653561614,20.87435717939117,0.82730533037366,air conditioning hi-eff,4.179152880127663,,
